x,original,kalman
0.6610000000,1.1576849311,1.0409025623
0.6620000000,0.9718228594,1.0270866217
0.6630000000,1.0989439438,1.0414580861
0.6640000000,1.5747633126,1.1481191314
0.6650000000,1.1337423801,1.1452437812
0.6660000000,0.6673888754,1.0496728000
0.6670000000,1.3884427904,1.1174267981
0.6680000000,0.9338483348,1.0807111054
0.6690000000,0.9204010211,1.0486490886
0.6700000000,0.6296290781,0.9648450865
0.6710000000,1.1844232641,1.0087607220
0.6720000000,0.6913379076,0.9452761591
0.6730000000,0.7239580785,0.9010125430
0.6740000000,0.6765839619,0.8561268268
0.6750000000,0.8233579738,0.8495730562
0.6760000000,1.3260409565,0.9448666362
0.6770000000,0.9603935890,0.9479720268
0.6780000000,1.0394420234,0.9662660261
0.6790000000,1.2141216409,1.0158371491
0.6800000000,0.6036127718,0.9333922736
0.6810000000,0.7300499042,0.8927237997
0.6820000000,0.9100216707,0.8961833739
0.6830000000,1.2823845897,0.9734236171
0.6840000000,0.7227479434,0.9232884824
0.6850000000,0.6895829069,0.8765473673
0.6860000000,0.6904473589,0.8393273656
0.6870000000,1.0286612610,0.8771941447
0.6880000000,0.9150160969,0.8847585351
0.6890000000,1.2636978041,0.9605463889
0.6900000000,0.9523990757,0.9589169263
0.6910000000,0.8594092535,0.9390153917
0.6920000000,0.9507009644,0.9413525063
0.6930000000,0.7482668304,0.9027353711
0.6940000000,0.3775945883,0.7977072145
0.6950000000,0.8859260745,0.8153509865
0.6960000000,0.9535828935,0.8429973679
0.6970000000,1.1634305288,0.9070840001
0.6980000000,0.9535331287,0.9163738258
0.6990000000,1.1181764669,0.9567343540
0.7000000000,1.2317637985,1.0117402429
0.7010000000,1.3058629666,1.0705647877
0.7020000000,1.2832839006,1.1131086103
0.7030000000,1.1213744041,1.1147617690
0.7040000000,1.3431816226,1.1604457397
0.7050000000,1.4864958200,1.2256557558
0.7060000000,0.7505706648,1.1306387376
0.7070000000,1.1740907258,1.1393291352
0.7080000000,0.8438382554,1.0802309593
0.7090000000,0.9637641264,1.0569375927
0.7100000000,1.0553947465,1.0566290235
0.7110000000,0.8489368284,1.0150905844
0.7120000000,1.1491202790,1.0418965233
0.7130000000,0.7592493100,0.9853670807
0.7140000000,1.1269050955,1.0136746836
0.7150000000,1.5585438900,1.1226485249
0.7160000000,1.3086866906,1.1598561580
0.7170000000,0.9944802391,1.1267809743
0.7180000000,1.7748794311,1.2564006656
0.7190000000,1.1012741112,1.2253753547
0.7200000000,0.7501326734,1.1303268185
0.7210000000,0.9316581907,1.0905930929
0.7220000000,0.5877681189,0.9900280981
0.7230000000,0.8185512603,0.9557327306
0.7240000000,0.5463704549,0.8738602754
0.7250000000,1.0584513730,0.9107784949
0.7260000000,0.5859232186,0.8458074397
0.7270000000,1.0485891411,0.8863637799
0.7280000000,1.0506308408,0.9192171921
0.7290000000,1.1364188008,0.9626575139
0.7300000000,0.8815516158,0.9464363342
0.7310000000,1.1876283843,0.9946747442
0.7320000000,1.5561999617,1.1069797877
0.7330000000,1.0800109440,1.1015860190
0.7340000000,0.9830014564,1.0778691065
0.7350000000,0.8564999577,1.0335952767
0.7360000000,1.3779687319,1.1024699678
0.7370000000,1.2057963585,1.1231352459
0.7380000000,0.9446033087,1.0874288584
0.7390000000,1.3286329257,1.1356696719
0.7400000000,1.2010432475,1.1487443870
0.7410000000,0.6474939746,1.0484943045
0.7420000000,0.9570095940,1.0301973624
0.7430000000,0.9800454579,1.0201669815
0.7440000000,1.5886197564,1.1338575365
0.7450000000,1.0854689711,1.1241798234
0.7460000000,1.2320846965,1.1457607980
0.7470000000,1.1644351664,1.1494956717
0.7480000000,0.9146125951,1.1025190564
0.7490000000,1.0195355100,1.0859223471
0.7500000000,0.8154740949,1.0318326967
0.7510000000,0.8036448131,0.9861951200
0.7520000000,1.3202766411,1.0530114242
0.7530000000,1.2771569874,1.0978405368
0.7540000000,0.9458181702,1.0674360635
0.7550000000,1.0608705311,1.0661229570
0.7560000000,0.9179280739,1.0364839804
0.7570000000,1.1091022887,1.0510076420
0.7580000000,0.9186074361,1.0245276009
0.7590000000,1.2906257604,1.0777472328
0.7600000000,0.9968093008,1.0615596464
0.7610000000,1.1542825020,1.0801042175
0.7620000000,0.9147305890,1.0470294918
0.7630000000,1.3779135284,1.1132062991
0.7640000000,0.8697322241,1.0645114841
0.7650000000,0.9786845273,1.0473460928
0.7660000000,0.6936819486,0.9766132639
0.7670000000,0.7604534374,0.9333812986
0.7680000000,1.1688705639,0.9804791517
0.7690000000,1.0427167832,0.9929266780
0.7700000000,1.1167901113,1.0176993646
0.7710000000,1.3870658234,1.0915726564
0.7720000000,1.6879930939,1.2108567439
0.7730000000,1.0421339504,1.1771121852
0.7740000000,1.1676204468,1.1752138375
0.7750000000,1.2501087100,1.1901928120
0.7760000000,1.1677830421,1.1857108580
0.7770000000,1.0410662737,1.1567819412
0.7780000000,0.7562820608,1.0766819651
0.7790000000,0.5014277920,0.9616311305
0.7800000000,1.1718100669,1.0036669178
0.7810000000,0.7205989676,0.9470533277
0.7820000000,0.7943058444,0.9165038311
0.7830000000,1.1944952057,0.9721021060
0.7840000000,1.0856110459,0.9948038940
0.7850000000,1.2679248817,1.0494280915
0.7860000000,1.5732245560,1.1541873844
0.7870000000,1.2343712621,1.1702241599
0.7880000000,1.1859078239,1.1733608927
0.7890000000,0.9871725728,1.1361232288
0.7900000000,1.1538644719,1.1396714774
0.7910000000,1.0600027894,1.1237377398
0.7920000000,1.4558347354,1.1901571389
0.7930000000,0.6760894999,1.0873436111
0.7940000000,1.1761590269,1.1051066943
0.7950000000,0.8480783729,1.0537010300
0.7960000000,1.1985048887,1.0826618017
0.7970000000,0.9113066577,1.0483907729
0.7980000000,1.3805328073,1.1148191798
0.7990000000,1.5383612647,1.1995275968
0.8000000000,1.5344770857,1.2665174946
0.8010000000,0.8249891150,1.1782118187
0.8020000000,1.2317255084,1.1889145566
0.8030000000,1.1816294474,1.1874575348
0.8040000000,0.7232427384,1.0946145755
0.8050000000,0.9744789550,1.0705874514
0.8060000000,1.1810095901,1.0926718791
0.8070000000,0.4088655121,0.9559106057
0.8080000000,1.3103309924,1.0267946830
0.8090000000,1.4283829302,1.1071123325
0.8100000000,1.2366649780,1.1330228616
0.8110000000,1.2271962161,1.1518575325
0.8120000000,0.8456599725,1.0906180205
0.8130000000,1.4035174612,1.1531979086
0.8140000000,1.3382502394,1.1902083748
0.8150000000,1.6797402675,1.2881147533
0.8160000000,1.1714765972,1.2647871221
0.8170000000,1.5555611132,1.3229419203
0.8180000000,1.2644215214,1.3112378405
0.8190000000,1.5110469045,1.3511996533
0.8200000000,0.8452009507,1.2499999128
0.8210000000,1.1122718509,1.2224543004
0.8220000000,1.0616997403,1.1903033884
0.8230000000,1.4238753292,1.2370177766
0.8240000000,1.3003434293,1.2496829071
0.8250000000,1.0476876000,1.2092838457
0.8260000000,0.9909757380,1.1656222242
0.8270000000,1.0939921628,1.1512962119
0.8280000000,1.0795549525,1.1369479600
0.8290000000,1.0353738333,1.1166331347
0.8300000000,1.0051015157,1.0943268109
0.8310000000,1.0398465155,1.0834307518
0.8320000000,1.2087596758,1.1084965366
0.8330000000,0.8235364635,1.0515045220
0.8340000000,1.1802988849,1.0772633946
0.8350000000,1.3052710604,1.1228649277
0.8360000000,1.4089649785,1.1800849379
0.8370000000,1.2800039584,1.2000687420
0.8380000000,1.2382984834,1.2077146903
0.8390000000,1.2776887787,1.2217095079
0.8400000000,1.3833060151,1.2540288094
0.8410000000,1.0234939413,1.2079218358
0.8420000000,1.3812244578,1.2425823602
0.8430000000,1.0877547113,1.2116168304
0.8440000000,1.3018897552,1.2296714154
0.8450000000,0.7695856518,1.1376542627
0.8460000000,1.5323135117,1.2165861125
0.8470000000,0.8914238384,1.1515536577
0.8480000000,0.9576679124,1.1127765086
0.8490000000,1.3299243563,1.1562060781
0.8500000000,1.4464724391,1.2142593503
0.8510000000,1.5293948339,1.2772864470
0.8520000000,1.3396602997,1.2897612176
0.8530000000,1.8945022615,1.4107094263
0.8540000000,0.9289691742,1.3143613759
0.8550000000,0.9003534495,1.2315597906
0.8560000000,1.3106612937,1.2473800913
0.8570000000,1.1829152793,1.2344871289
0.8580000000,1.2663484920,1.2408594015
0.8590000000,1.7415487193,1.3409972651
0.8600000000,0.9463698152,1.2620717751
0.8610000000,1.2112286825,1.2519031566
0.8620000000,1.1542096664,1.2323644585
0.8630000000,1.0935853517,1.2046086372
0.8640000000,1.2148602088,1.2066589515
0.8650000000,0.9009686730,1.1455208958
0.8660000000,1.5676414300,1.2299450026
0.8670000000,1.8981785987,1.3635917219
0.8680000000,1.2615255871,1.3431784949
0.8690000000,1.2841014561,1.3313630871
0.8700000000,1.4929977655,1.3636900228
0.8710000000,1.1242854401,1.3158091063
0.8720000000,1.4468759447,1.3420224740
0.8730000000,1.5927863954,1.3921752583
0.8740000000,1.4029344526,1.3943270971
0.8750000000,1.2662523691,1.3687121515
0.8760000000,1.0949849693,1.3139667151
0.8770000000,1.6358555709,1.3783444862
0.8780000000,1.4133810756,1.3853518041
0.8790000000,1.1342508754,1.3351316184
0.8800000000,1.4903579779,1.3661768903
0.8810000000,1.1187219472,1.3166859017
0.8820000000,0.8636655673,1.2260818348
0.8830000000,1.6497632009,1.3108181080
0.8840000000,1.2078168333,1.2902178531
0.8850000000,1.3632084283,1.3048159681
0.8860000000,1.3318947799,1.3102317305
0.8870000000,0.9018211744,1.2285496193
0.8880000000,1.2096942924,1.2247785539
0.8890000000,1.6283158025,1.3054860036
0.8900000000,1.5643303885,1.3572548806
0.8910000000,1.0503104056,1.2958659856
0.8920000000,0.9412068345,1.2249341554
0.8930000000,1.1198399875,1.2039153218
0.8940000000,1.1276895208,1.1886701616
0.8950000000,1.1837175404,1.1876796373
0.8960000000,1.4851343310,1.2471705761
0.8970000000,1.0875762016,1.2152517012
0.8980000000,1.5155203114,1.2753054232
0.8990000000,0.8683566777,1.1939156741
0.9000000000,1.5116216695,1.2574568732
0.9010000000,1.2149218457,1.2489498677
0.9020000000,1.2611411741,1.2513881290
0.9030000000,1.3679325213,1.2746970074
0.9040000000,1.3324406118,1.2862457283
0.9050000000,1.3827923994,1.3055550625
0.9060000000,1.2272168664,1.2898874233
0.9070000000,1.4970041900,1.3313107767
0.9080000000,1.1357937618,1.2922073737
0.9090000000,1.7407554427,1.3819169875
0.9100000000,1.3087743111,1.3672884522
0.9110000000,1.9720526098,1.4882412837
0.9120000000,1.3172983182,1.4540526906
0.9130000000,1.0575673483,1.3747556222
0.9140000000,1.4383305390,1.3874706055
0.9150000000,1.3931448391,1.3886054522
0.9160000000,1.2197677436,1.3548379105
0.9170000000,0.8504442058,1.2539591696
0.9180000000,1.1505629772,1.2332799311
0.9190000000,1.2129729746,1.2292185398
0.9200000000,1.1520779088,1.2137904136
0.9210000000,1.2040866026,1.2118496514
0.9220000000,1.3895260287,1.2473849269
0.9230000000,1.5570033050,1.3093086025
0.9240000000,1.4806654429,1.3435799706
0.9250000000,1.4209128630,1.3590465491
0.9260000000,1.1544167236,1.3181205840
0.9270000000,0.8945193198,1.2334003311
0.9280000000,1.5415974378,1.2950397525
0.9290000000,1.4327947508,1.3225907521
0.9300000000,1.4862938912,1.3553313799
0.9310000000,1.0874671019,1.3017585243
0.9320000000,1.0344452041,1.2482958603
0.9330000000,1.4785699176,1.2943506717
0.9340000000,1.6709938506,1.3696793075
0.9350000000,1.4291142008,1.3815662862
0.9360000000,1.2888799290,1.3630290147
0.9370000000,1.3458963833,1.3596024884
0.9380000000,1.4712776359,1.3819375179
0.9390000000,1.4477460529,1.3950992249
0.9400000000,1.2756023781,1.3711998556
0.9410000000,0.7271565168,1.2423911878
0.9420000000,1.5063995299,1.2951928562
0.9430000000,1.2401873333,1.2841917516
0.9440000000,1.1588660788,1.2591266171
0.9450000000,1.2865047967,1.2646022530
0.9460000000,1.3346074579,1.2786032940
0.9470000000,0.9075465580,1.2043919468
0.9480000000,1.1898828928,1.2014901360
0.9490000000,1.6496753270,1.2911271742
0.9500000000,1.9792785231,1.4287574440
0.9510000000,1.3189662787,1.4067992109
0.9520000000,1.5428088629,1.4340011413
0.9530000000,1.9256818442,1.5323372819
0.9540000000,1.5608520933,1.5380402442
0.9550000000,1.5000094169,1.5304340787
0.9560000000,1.2683193557,1.4780111341
0.9570000000,0.8927443222,1.3609577717
0.9580000000,1.3320551103,1.3551772395
0.9590000000,1.2376578131,1.3316733542
0.9600000000,1.3809019836,1.3415190801
0.9610000000,1.4682691337,1.3668690908
0.9620000000,1.2523125380,1.3439577802
0.9630000000,1.4090918245,1.3569845891
0.9640000000,1.6798088739,1.4215494461
0.9650000000,1.4092490362,1.4190893641
0.9660000000,1.3765824179,1.4105879748
0.9670000000,0.9116453353,1.3107994469
0.9680000000,1.2970125527,1.3080420681
0.9690000000,1.4686448248,1.3401626194
0.9700000000,1.8394130917,1.4400127139
0.9710000000,1.6824833330,1.4885068377
0.9720000000,1.6903473366,1.5288749375
0.9730000000,1.1885089763,1.4608017452
0.9740000000,1.3514474871,1.4389308936
0.9750000000,1.3558749558,1.4223197060
0.9760000000,1.3580420841,1.4094641816
0.9770000000,1.4328280604,1.4141369574
0.9780000000,1.2991404119,1.3911376483
0.9790000000,1.2187114299,1.3566524046
0.9800000000,1.7474048440,1.4348028925
0.9810000000,1.2242925056,1.3927008151
0.9820000000,1.1014144544,1.3344435430
0.9830000000,1.1794533298,1.3034455003
0.9840000000,1.5319707213,1.3491505445
0.9850000000,1.6152609789,1.4023726314
0.9860000000,1.6910073113,1.4600995674
0.9870000000,1.5270895022,1.4734975543
0.9880000000,1.1368429430,1.4061666321
0.9890000000,1.0269058621,1.3303144781
0.9900000000,1.5964650457,1.3835445916
0.9910000000,1.7019140863,1.4472184905
0.9920000000,1.7329744488,1.5043696822
0.9930000000,1.8686339169,1.5772225291
0.9940000000,1.1454815883,1.4908743410
0.9950000000,1.3466320088,1.4620258745
0.9960000000,1.1898530190,1.4075913034
0.9970000000,1.0816611349,1.3424052697
0.9980000000,1.4593853140,1.3658012786
0.9990000000,1.3801578466,1.3686725922
1.0000000000,1.0833625045,1.3116105746
1.0010000000,1.8217711129,1.4136426823
1.0020000000,1.2759718111,1.3861085081
1.0030000000,1.2205357381,1.3529939541
1.0040000000,1.4443149268,1.3712581486
1.0050000000,1.2123324491,1.3394730087
1.0060000000,1.7973486597,1.4310481389
1.0070000000,1.7012966886,1.4850978489
1.0080000000,1.4038075998,1.4688397990
1.0090000000,1.9222339098,1.5595186212
1.0100000000,1.3130215748,1.5102192119
1.0110000000,1.3845479456,1.4850849586
1.0120000000,1.2278200825,1.4336319834
1.0130000000,2.1270092349,1.5723074337
1.0140000000,1.3202752166,1.5219009903
1.0150000000,1.5304893554,1.5236186633
1.0160000000,1.7015295617,1.5592008430
1.0170000000,1.3938226052,1.5261251954
1.0180000000,1.4309905967,1.5070982757
1.0190000000,1.6540029352,1.5364792076
1.0200000000,1.5798500960,1.5451533853
1.0210000000,1.8408354326,1.6042897948
1.0220000000,1.6466987973,1.6127715953
1.0230000000,0.9141879339,1.4730548630
1.0240000000,1.4497839629,1.4684006830
1.0250000000,1.6743866032,1.5095978670
1.0260000000,1.4773655326,1.5031514001
1.0270000000,1.5155097809,1.5056230763
1.0280000000,2.0767584652,1.6198501541
1.0290000000,0.9839267542,1.4926654741
1.0300000000,1.4124722643,1.4766268321
1.0310000000,1.5731511082,1.4959316874
1.0320000000,1.3274778738,1.4622409246
1.0330000000,1.4639561628,1.4625839723
1.0340000000,1.3909301172,1.4482532013
1.0350000000,1.8030099960,1.5192045602
1.0360000000,1.0537473126,1.4261131107
1.0370000000,1.7242617908,1.4857428467
1.0380000000,1.3337463846,1.4553435543
1.0390000000,1.8101368771,1.5263022189
1.0400000000,1.2936243480,1.4797666447
1.0410000000,1.5599818768,1.4958096911
1.0420000000,1.4769268507,1.4920331230
1.0430000000,1.2893480667,1.4514961118
1.0440000000,2.0819052481,1.5775779390
1.0450000000,1.5547285838,1.5730080680
1.0460000000,1.3170420554,1.5218148655
1.0470000000,1.3978235545,1.4970166033
1.0480000000,1.4844217332,1.4944976293
1.0490000000,1.6264556538,1.5208892342
1.0500000000,1.3985507653,1.4964215404
1.0510000000,1.4693239925,1.4910020308
1.0520000000,1.4438779911,1.4815772229
1.0530000000,1.7129795603,1.5278576904
1.0540000000,1.5942982754,1.5411458074
1.0550000000,1.2669015845,1.4862969628
1.0560000000,1.8203004410,1.5530976584
1.0570000000,1.6053637478,1.5635508763
1.0580000000,1.1958142827,1.4900035576
1.0590000000,1.4473345755,1.4814697612
1.0600000000,1.5284314529,1.4908620995
1.0610000000,1.7216061234,1.5370109043
1.0620000000,1.0668587018,1.4429804638
1.0630000000,1.7667335778,1.5077310866
1.0640000000,1.7863118903,1.5634472473
1.0650000000,1.3384661367,1.5184510252
1.0660000000,1.6318035491,1.5411215300
1.0670000000,1.6071981813,1.5543368602
1.0680000000,1.3507657369,1.5136226356
1.0690000000,1.7061001075,1.5521181300
1.0700000000,1.3134666759,1.5043878391
1.0710000000,1.5145046036,1.5064111920
1.0720000000,1.6655055777,1.5382300692
1.0730000000,1.4142954338,1.5134431421
1.0740000000,1.5314089449,1.5170363027
1.0750000000,1.5549466592,1.5246183740
1.0760000000,1.6104556654,1.5417858322
1.0770000000,1.6041045046,1.5542495667
1.0780000000,1.6883176860,1.5810631906
1.0790000000,1.7921534403,1.6232812405
1.0800000000,1.6978314011,1.6381912726
1.0810000000,1.6950121694,1.6495554520
1.0820000000,1.6592219124,1.6514887441
1.0830000000,1.3439729614,1.5899855875
1.0840000000,1.4397677016,1.5599420104
1.0850000000,1.5155118386,1.5510559760
1.0860000000,1.5154019973,1.5439251803
1.0870000000,1.4939364823,1.5339274407
1.0880000000,1.1902207126,1.4651860951
1.0890000000,1.1568140093,1.4035116779
1.0900000000,2.0508994144,1.5329892252
1.0910000000,1.4840931740,1.5232100149
1.0920000000,1.3408016174,1.4867283354
1.0930000000,1.5121966889,1.4918220061
1.0940000000,1.3184231195,1.4571422288
1.0950000000,1.2897080939,1.4236554018
1.0960000000,1.5791487677,1.4547540750
1.0970000000,1.3265864708,1.4291205542
1.0980000000,1.8880499682,1.5209064370
1.0990000000,1.7814837211,1.5730218938
1.1000000000,1.5868995672,1.5757974285
1.1010000000,1.2849809411,1.5176341310
1.1020000000,1.1202371733,1.4381547395
1.1030000000,1.5492582999,1.4603754515
1.1040000000,1.5606409675,1.4804285547
1.1050000000,1.7898723591,1.5423173156
1.1060000000,1.2698970825,1.4878332690
1.1070000000,1.7910671223,1.5484800397
1.1080000000,1.2458004765,1.4879441270
1.1090000000,1.7806313867,1.5464815790
1.1100000000,1.6727796468,1.5717411925
1.1110000000,1.5218710436,1.5617671627
1.1120000000,1.6966079334,1.5887353169
1.1130000000,1.2799925049,1.5269867545
1.1140000000,2.1135373303,1.6442968697
1.1150000000,1.5612359373,1.6276846832
1.1160000000,1.5921553881,1.6205788242
1.1170000000,1.1657305591,1.5296091712
1.1180000000,1.8200430745,1.5876959518
1.1190000000,1.8050487054,1.6311665025
1.1200000000,1.9773531500,1.7004038320
1.1210000000,1.7050155647,1.7013261786
1.1220000000,1.3089726157,1.6228554660
1.1230000000,1.8563694299,1.6695582588
1.1240000000,1.8568022417,1.7070070554
1.1250000000,1.3489934487,1.6354043340
1.1260000000,1.7691864117,1.6621607496
1.1270000000,1.3072770687,1.5911840134
1.1280000000,1.4146885553,1.5558849218
1.1290000000,1.3882538918,1.5223587158
1.1300000000,1.8876987903,1.5954267307
1.1310000000,1.7730229497,1.6309459745
1.1320000000,1.1953251698,1.5438218136
1.1330000000,1.6981989478,1.5746972404
1.1340000000,1.3240041920,1.5245586307
1.1350000000,1.2268567843,1.4650182614
1.1360000000,1.7244625882,1.5169071268
1.1370000000,1.9050393719,1.5945335758
1.1380000000,1.7612411273,1.6278750861
1.1390000000,1.4769827237,1.5976966136
1.1400000000,1.6369819823,1.6055536874
1.1410000000,1.7419209007,1.6328271300
1.1420000000,1.4257356107,1.5914088262
1.1430000000,1.7491823465,1.6229635302
1.1440000000,1.7275863042,1.6438880850
1.1450000000,1.4951140948,1.6141332870
1.1460000000,1.5187674877,1.5950601271
1.1470000000,1.6549806583,1.6070442334
1.1480000000,2.0879124907,1.7032178848
1.1490000000,1.0934699051,1.5812682889
1.1500000000,1.8447502419,1.6339646795
1.1510000000,2.2067154176,1.7485148271
